StartUtc,PM2_5,PM10,NO2,Temp
1721185200,6.1,10.8,8.5,17.6
1721188800,5.8,9.4,6.3,18.7
1721192400,6.7,11.4,7.4,20
1721196000,6.9,10.5,3.3,20.1
1721199600,5.8,8.7,3.4,20.3
1721203200,3.3,5.3,4.1,21.3
1721206800,3.6,5.8,3.6,21.4
1721210400,6.9,9.3,10.8,19
1721214000,6.5,7.7,14.4,18.4
1721217600,6.4,8,14.6,18.7
1721221200,4.9,6.7,9.2,19.7
1721224800,4.3,5.6,2.6,20
1721228400,4.6,6.1,3.4,20.2
1721232000,4.7,6.7,2.7,19.8
1721235600,4.4,5.5,3.1,18.7
1721239200,4.8,6.4,3.8,17.8
1721242800,3.9,5.1,3.3,17.3
1721246400,3.4,4.3,1.2,16.7
1721250000,3.9,5,1.2,16.3
1721253600,4.5,5.7,0.8,15.5
1721257200,4.4,5.5,0.7,15
1721260800,4.3,5.4,1.1,14.6
1721264400,4.3,5.8,2.6,14.2
1721268000,4.6,6.9,5.2,14.7
1721271600,4,5.8,3,15.7
1721275200,3.5,5.2,2.6,16.9
1721278800,3.2,4.7,2.7,18.2
1721282400,3,4.1,1.6,19.2
1721286000,3.5,4.9,2.5,19.3
1721289600,2.7,3.4,2.7,19
1721293200,2.4,3.2,2.3,19.2
1721296800,2.8,3.8,4.9,19.3
1721300400,2.8,3.6,4.2,19.3
1721304000,3.3,4.3,3.8,19.8
1721307600,3.3,4.1,1.8,20
1721311200,3.5,4.8,2.5,19.9
1721314800,3.8,4.8,2,19.9
1721318400,4.4,5.3,2,19.2
1721322000,4.3,5.2,3.4,17.9
1721325600,5.5,6.8,9.1,16.5
1721329200,5.4,6.6,7.1,15.5
1721332800,5.5,6.5,5.9,15
1721336400,5.8,7.3,4.8,14.4
1721340000,6.1,8.1,3.8,13.5
1721343600,5.7,7.7,4.3,13
1721347200,5.4,7.2,4.2,12.6
1721350800,5.4,7.3,11.7,12.4
1721354400,5.3,7.1,9.4,13.6
1721358000,5,6.9,9.3,15.9
1721361600,5.3,7.5,7.9,17.8
1721365200,5,6.7,3.4,19.7
1721368800,5,8.1,4.3,21.2
1721372400,3.7,5.6,3.9,22.8
1721376000,3.3,4.9,4.2,24.4
1721379600,3.4,5.4,6.5,25.7
1721383200,3.4,5.4,7.1,26
1721386800,4.8,7.5,9,25.1
1721390400,5.1,7.7,11.1,24.2
1721394000,4.7,7.9,10.6,24.2
1721397600,3.9,5.4,10.3,23.5
1721401200,3.7,5.1,9.8,22.8
1721404800,4.4,6.6,9.7,22
1721408400,4.7,7.1,8,20.2
1721412000,5.8,7.7,6.9,18.7
1721415600,5.5,7.1,6.6,17.6
1721419200,7.5,9.6,14,16.6
1721422800,7.9,9.6,11.7,15.8
1721426400,8.2,9.9,9.5,15.3
1721430000,7.9,9.8,10.8,14.7
1721433600,7.6,9,9.3,14.3
1721437200,7.6,9.2,10.6,14.4
1721440800,7,8.9,8.4,15.8
1721444400,5.1,7.3,9.9,20.7
1721448000,3.4,4.8,12.4,22.5
1721451600,3.2,4.5,12.9,22.8
1721455200,2.7,3.9,10.4,23.5
1721458800,2.7,4.3,9.9,24.5
1721462400,2.6,3.7,8.6,25.4
1721466000,2.5,4.5,6.4,26.3
1721469600,2.4,4.2,7.2,26.9
1721473200,2.4,4,7.3,26.3
1721476800,2.3,3.2,4.2,25.6
1721480400,2.1,3.4,5.1,25.6
1721484000,2.1,3.1,5.5,25.2
1721487600,2.1,3.2,6.5,24.4
1721491200,2.4,3.4,7.3,23.2
1721494800,4.5,6.8,9.2,22
1721498400,7.8,16,18.7,21.3
1721502000,7.3,11.2,20,19.7
1721505600,6.9,8.9,20,18.8
1721509200,6.9,9.3,18.9,18
1721512800,7.8,10,17.9,18.2
1721516400,6.3,7.8,18.1,18.2
1721520000,6.3,8.1,12.7,17.4
1721523600,5.6,6.8,9.2,16.9
1721527200,5.2,6.1,7.8,18.7
1721530800,4.9,5.8,9.9,20.6
1721534400,6.1,10.7,6.6,21.9
1721538000,5,6.7,3.4,22.8
1721541600,4.7,7,3.2,24
1721545200,4.6,7.4,2.7,24.7
1721548800,4.3,6.9,4.8,25.4
1721552400,3.3,7.4,4.2,26.5
1721556000,3.3,5.2,5.5,26.6
1721559600,3.8,5.3,4.3,25.4
1721563200,3,5.2,5.3,25.3
1721566800,3,5,5.8,25.4
1721570400,3.7,6.5,6.1,24.5
1721574000,3.9,7.8,5.9,23.4
1721577600,5.2,8.2,7.7,22.2
1721581200,5.8,8,8.3,21.4
1721584800,5.8,7.4,6.7,20.7
1721588400,5.7,6.8,4.8,20.2
1721592000,5.6,6.3,3.3,19.5
1721595600,6.7,7.8,3.9,19.1
1721599200,8,9.2,3.2,18.7
1721602800,8.3,9.3,3.6,18.8
1721606400,6.9,8.3,3.8,18.8
1721610000,5.1,6.1,4.8,19
1721613600,4.8,6.8,7,19.1
1721617200,5.3,8.1,10.1,19.5
1721620800,5.9,9.3,14.2,20
1721624400,6.8,12.9,11.6,20.6
1721628000,7.3,12.5,12,21
1721631600,8.3,10.8,13.3,20.4
1721635200,9.5,10.6,16.2,20.1
1721638800,10.5,12.8,15,20.1
1721642400,5.2,5.8,7.7,19.3
1721646000,2.1,2.6,2.5,18.7
1721649600,4.8,6,1.3,17.6
1721653200,4.8,6.6,1.8,17.8
1721656800,5.3,7.9,2.2,18.7
1721660400,4.8,7.5,2.2,18.7
1721664000,4.6,7.2,1.6,18.9
1721667600,4.4,7,2.7,17.4
1721671200,4.7,7.6,4.2,16.2
1721674800,3.7,6.2,3.8,15.3
1721678400,3.2,5.5,3.9,14.6
1721682000,3,5,3,14.1
1721685600,3,5.3,2.5,13.5
1721689200,3.6,6.6,3.4,12.8
1721692800,4.9,8.8,3.1,12.4
1721696400,5.1,9.9,9,12.2
1721700000,5,9,9.7,13.6
1721703600,5.2,8.8,9.9,16.8
1721707200,4.7,8.2,7.9,18.3
1721710800,4.3,7.1,6.6,18.1
1721714400,4.2,6.9,7,18.7
1721718000,4,8.8,4,20.8
1721721600,3.4,5.9,8.4,20.8
1721725200,3.9,6.4,6.1,20.7
1721728800,4.5,7.5,5.9,21.1
1721732400,5,8.4,5.8,20.7
1721736000,8.4,10.7,9.6,19.2
1721739600,10.3,12.1,9.6,20.1
1721743200,11.4,14,11.7,20
1721746800,9.6,11.5,11.7,19.8
1721750400,9.5,11.3,8.2,19.5
1721754000,10.9,13.2,5.6,19
1721757600,11.9,14.6,9.1,18.1
1721761200,12,15.2,12.1,17.4
1721764800,11.8,15.4,12.4,16.8
1721768400,11.2,15.1,0,16.2
1721772000,10.6,14.8,0,15.6
1721775600,9.8,13.8,6.2,15.2
1721779200,10.2,14.4,7,15.1
1721782800,11.3,19.3,8.1,15.1
1721786400,12,43.9,9.2,15.9
1721790000,12.7,17.7,5.1,16.9
1721793600,8.7,12,3.1,17.5
1721797200,7.7,10.2,3.1,19.2
1721800800,7.6,13.3,2.7,20.1
1721804400,6.9,10.9,2.3,20.9
1721808000,6.6,9.8,2.2,21.8
1721811600,6.5,9.5,1.8,21.6
1721815200,7,10.7,2.8,21.4
1721818800,6.8,11,1.3,21
1721822400,5,9.2,1.1,22.1
1721826000,4.5,8,1.2,21.4
1721829600,4.8,8.6,1.5,21.3
1721833200,4.9,8.6,1.2,20.8
1721836800,5,8,1.9,19.7
1721840400,5.6,8.9,2.2,18.5
1721844000,6,8.8,2.2,17.6
1721847600,5.8,8.4,2.7,16.4
1721851200,6.5,9.9,3.4,15.3
1721854800,6.3,9.6,3.2,14.9
1721858400,6.2,9.6,2.4,14.5
1721862000,6,8.8,2,14.1
1721865600,6,8.1,2.6,14.9
1721869200,6.2,8.3,1.7,15.5
1721872800,6.9,10.1,3.3,15.5
1721876400,7.1,10.4,4.6,16
1721880000,6.6,9.4,3.6,17
1721883600,7,11.3,3.3,17.8
1721887200,6.5,9.1,2.5,18.8
1721890800,6.5,8.6,2.4,18.7
1721894400,6.2,8.6,3.3,19.8
1721898000,5.8,8.4,3.4,20.8
1721901600,5.9,9.7,5.8,21.7
1721905200,5.9,10,8.1,21.9
1721908800,5.5,8.9,6.4,20.8
1721912400,4.8,7.5,5,21.5
1721916000,4.4,7.8,6.2,21.6
1721919600,4.4,7.3,5.6,21
1721923200,5.5,11.9,9.5,20.1
1721926800,6.3,11.6,7.7,18.8
1721930400,5.9,9,6.1,17.4
1721934000,5.9,8.5,13.3,17.4
1721937600,5.1,7.7,10.9,17.4
1721941200,4.1,5.4,4.6,17.7
1721944800,3.4,4.7,2.3,18.2
1721948400,3.6,5.1,3.7,18
1721952000,3.3,5,3.1,18.3
1721955600,3.5,5.6,4.6,18.4
1721959200,3.9,7.2,9.7,18.5
1721962800,4.8,9.1,10.9,18.7
1721966400,5.4,9.7,6.8,19.2
1721970000,6.3,13.5,6.2,19.3
1721973600,7,18.5,6.5,19.9
1721977200,5.2,10.2,6,20.8
1721980800,4.7,9.4,5.1,21.5
1721984400,5.1,9.5,5.4,21
1721988000,6,11.4,6.6,20.3
1721991600,6.7,9.3,7.3,19.4
1721995200,8.6,9.9,7.1,18.6
1721998800,9.3,10.7,5.6,18.6
1722002400,7.8,8.7,4.2,18.2
1722006000,9.3,10.3,6.6,17.7
1722009600,11.6,12.9,4.9,17.9
1722013200,14.2,16.3,4.5,18.1
1722016800,14.1,17,3.7,18.2
1722020400,14.9,19.2,4.1,17.7
1722024000,14,19.2,2.7,17.9
1722027600,13.2,21.1,2.8,17.2
1722031200,11.5,19.1,2.6,16.8
1722034800,10.7,18.3,1.5,16.4
1722038400,10.2,18,1.2,15.8
1722042000,9.5,17.7,2.5,15
1722045600,8.1,13.4,2.8,14.9
1722049200,7.2,10.7,2.7,15.9
1722052800,6.1,8.5,2.2,17.2
1722056400,5,7.2,1.8,18.4
1722060000,4.6,7.6,1.9,19.8
1722063600,4.7,7.7,2.5,20.1
1722067200,4.6,7.7,2.8,20.9
1722070800,4.4,7.4,3.3,21
1722074400,3.5,5.9,2.9,22.3
1722078000,2.7,4.7,3,23.1
1722081600,2.7,4.1,2.6,23.6
1722085200,2.4,3.7,1.6,23.8
1722088800,4,6.3,3.7,23.4
1722092400,4,7,7.6,22.4
1722096000,4,6.2,3.2,21
1722099600,4.1,7,3.5,18.9
1722103200,7,9.4,9,17.6
1722106800,10,12.8,21.6,16.6
1722110400,11.6,14.7,19,15.8
1722114000,10,12.4,16,15.5
1722117600,8.7,10.6,10.7,15.3
1722121200,6.1,7.7,4.6,15.3
1722124800,5.9,7.7,2.8,15.4
1722128400,4.8,6.4,1.1,15.4
1722132000,4.2,5.4,1.3,15.4
1722135600,4.6,6.3,1.5,16.2
1722139200,6,7.7,1.3,17.6
1722142800,4.4,6.2,0.7,19
1722146400,3.8,6.8,0.4,20
1722150000,3.5,7.5,0.8,21
1722153600,3.6,6.4,1,21.9
1722157200,3.6,8,0.9,22.3
1722160800,3.9,9.3,1,22.2
1722164400,3.7,8.5,0.3,22.4
1722168000,3.4,8.1,0.6,22.5
1722171600,3.3,7.4,1.1,21.8
1722175200,3.5,7.7,0.6,21.4
1722178800,3.5,7.8,0.5,20.9
1722182400,4.5,8.5,1.6,19.7
1722186000,4.9,8.8,1.2,18.5
1722189600,5.2,9.1,1.8,17.7
1722193200,4.2,7.4,2.1,17
1722196800,3.9,6.3,0.5,16.4
1722200400,4,6.4,1,15.8
1722204000,4,5.6,0.8,15.2
1722207600,4.1,5.5,0.3,14.8
1722211200,4,5.3,1.1,14.6
1722214800,4,5.7,2.2,14.4
1722218400,4,5.4,2.6,15.1
1722222000,4.2,6.2,1.7,16.3
1722225600,4.5,7.7,1.5,17.4
1722229200,4.5,7.2,1.6,18.6
1722232800,4.3,7.6,2.3,20
1722236400,4,6.8,2.6,20.9
1722240000,3.5,5.8,1.7,21.6
1722243600,3.5,6.9,1.6,22.1
1722247200,3.2,5.7,2.4,22.8
1722250800,2.8,4.7,2.9,23.5
1722254400,2.9,5.5,2,23.7
1722258000,3,5.5,1.9,23.1
1722261600,3.3,5.9,1.7,22.9
1722265200,3.5,5.7,1.3,21.9
1722268800,4.5,7.1,1.3,20.3
1722272400,6.1,9.7,4.7,18.7
1722276000,6.2,9.5,3.3,17.2
1722279600,6.3,9.3,6,16.3
1722283200,7.8,10.3,9.8,15.6
1722286800,7.5,10,11.8,14.7
1722290400,6.9,9.1,10.4,14.4
1722294000,6.1,8.5,9.5,14
1722297600,6.1,8.1,10.3,13.4
1722301200,7.3,13.3,8.4,13.2
1722304800,7.5,11.5,11.4,14.3
1722308400,7.6,13,14.1,17.3
1722312000,6.8,12.8,11.9,19.8
1722315600,4.3,7,6.5,20.6
1722319200,3.6,6.1,3,21.3
1722322800,3.1,5.4,4.5,21.7
1722326400,2.9,5,3.7,22.7
1722330000,3,6.4,5.4,23.8
1722333600,3.1,6.8,6.2,23.9
1722337200,3,7.1,6.9,24.8
1722340800,3.5,8.3,9.3,24.5
1722344400,3.5,8.8,7.2,24.6
1722348000,2,4.3,3.5,25
1722351600,1.5,2.9,1.4,23.6
1722355200,2.4,5.3,1.9,22.1
1722358800,4.6,7.3,4,19.3
1722362400,6.7,9.7,9.8,18
1722366000,8.6,11.4,18.4,16.7
1722369600,7.7,10.8,18.4,15.7
1722373200,6,8.3,13,14.9
1722376800,5.7,7.7,12.2,14.2
1722380400,5.3,8.2,11.2,13.8
1722384000,5.6,9.9,12.1,13.6
1722387600,5.4,9,12.4,13.6
1722391200,5.5,8.4,13,15
1722394800,7.4,11.4,11.6,18
1722398400,7.2,10.9,4.7,19.4
1722402000,8.4,12.2,2.9,20.4
1722405600,5.1,7.5,2.4,21.3
1722409200,4.5,8.1,2.2,22
1722412800,4.4,7.1,1.3,21.7
1722416400,4.7,7.8,2.1,22.2
1722420000,4.1,7.6,1.7,22.3
1722423600,3.3,7.2,1.7,22.9
1722427200,3.5,8.4,1.7,22.9
1722430800,4.4,11.3,1.4,22.7
1722434400,4.5,9.7,1.3,22.2
1722438000,5.1,11.3,1.1,21.3
1722441600,5.3,10.5,1.5,19.9
1722445200,6.8,13.2,2.4,18
1722448800,7.1,13.5,2.9,16.6
1722452400,7.4,12.9,9,15.7
1722456000,7.4,12.5,9.3,15.8
1722459600,7,11.9,5.6,15.5
1722463200,6.7,12.2,4.4,14.5
1722466800,7.3,15.6,3,13.8
1722470400,5.9,9.9,2.4,13.1
1722474000,6.2,10.6,7,12.7
1722477600,6.7,11.3,9.5,13.4
1722481200,6.5,11.2,8.8,15.8
1722484800,6.3,10.6,4.7,16.9
1722488400,6.4,11.2,6.4,18.5
1722492000,5.8,9.9,7.4,20.2
1722495600,5.7,11.4,7.9,21.7
1722499200,5.6,10.5,7.9,23
1722502800,6.3,12.5,9.8,22.5
1722506400,6.4,13.3,8.1,22.8
1722510000,6.2,12.8,7.4,23.2
1722513600,6.1,12.2,9,23.1
1722517200,5.8,10.5,4.5,22
1722520800,6.2,11.4,6,21.8
1722524400,6.7,13.4,6.3,22.3
1722528000,7.3,12.7,9.5,20.8
1722531600,7.4,12.5,7.1,18.9
1722535200,6.8,12.2,7,17.5
1722538800,7.8,12.3,9,17.1
1722542400,7.5,11.9,8.2,16.1
1722546000,7.4,10.4,6.1,15.1
1722549600,7,9.8,6.7,14.5
1722553200,7,9.6,6.4,13.7
1722556800,7.2,9.7,4.1,13.2
1722560400,7.4,10.5,7.5,13.1
1722564000,7.8,12.3,14.4,13.7
1722567600,9,17.1,14.9,16.9
1722571200,8.6,14.9,18.6,19.1
1722574800,7.4,14.5,9.9,20.5
1722578400,7,15,10.4,22.1
1722582000,6.6,13.9,11,23.2
1722585600,6.8,15.1,13.3,23.8
1722589200,6.6,13.8,12.3,22.9
1722592800,5.5,10.9,10.1,23.8
1722596400,5.4,11,7.3,24.5
1722600000,6.3,13.6,6.9,24.1
1722603600,6.2,12.8,4.8,24.4
1722607200,5.8,11.4,3.2,24
1722610800,4.3,7.9,2.9,22.5
1722614400,4.9,8.7,2.1,20.3
1722618000,7,12.4,2.9,18.7
1722621600,9.9,15.6,9.8,17.7
1722625200,12.4,17.5,12.9,16.7
1722628800,11.4,16.5,8.3,15.8
1722632400,12.3,17,10.2,15.6
1722636000,11.4,15.1,14.5,15
1722639600,9.7,13.2,10.5,14
1722643200,9.8,13.5,8.2,13.6
1722646800,10.3,15,5.8,13.5
1722650400,9.8,13.2,6.6,14.3
1722654000,7.3,9.6,3.7,17.6
1722657600,6.8,8.5,2.5,18.6
1722661200,7.8,9.5,2.4,18.9
1722664800,7.4,8.5,2.9,19.5
1722668400,8.5,10,4.8,20.1
1722672000,7.4,8.8,3.1,21.9
1722675600,6.6,8.3,2.5,22.8
1722679200,7.1,9.9,3.4,23.6
1722682800,6.3,10.8,2.8,24.6
1722686400,5.9,8.5,3.4,24.6
1722690000,6.1,9.2,6.8,24.6
1722693600,8.2,10.9,9.6,22.3
1722697200,9.4,11.8,13.6,21.4
1722700800,9.1,12.2,9.9,21
1722704400,9.8,14.8,16.9,20.9
1722708000,10.8,15.8,14.9,20.2
1722711600,10.4,13.8,15,19.9
1722715200,11.1,14.1,13.1,19.7
1722718800,8.8,12.4,7.2,19.6
1722722400,10,12.7,3.4,18.9
1722726000,11.7,13.6,5.5,18.4
1722729600,11.5,14,3.7,18.5
1722733200,16.2,19.3,2.4,18.3
1722736800,18.9,23,3.1,18.1
1722740400,20.6,23.7,2.5,18.6
1722744000,18.2,20.9,2.1,18.9
1722747600,15.6,18.7,3.9,19.8
1722751200,13.5,16.1,4.5,20.3
1722754800,10,12.2,4.4,20.3
1722758400,13,15.1,8.3,19.3
1722762000,7.1,8.6,4.4,18.6
1722765600,4.5,5.2,3.1,19.7
1722769200,5.7,6.4,1.1,20.8
1722772800,4.6,5.4,1,21.9
1722776400,3.6,4.3,1.1,22.7
1722780000,4.2,5.5,1.5,21.9
1722783600,3.4,4.5,1.2,20.2
1722787200,3.9,4.7,1.8,18.7
1722790800,4.1,4.9,2.3,17.8
1722794400,3.7,4.3,1.9,17.5
1722798000,5.5,8,1.4,17.2
1722801600,5.6,8,0.4,16.2
1722805200,4.6,7.3,0.2,15.3
1722808800,4.7,7.6,1.3,13.9
1722812400,4.7,7.6,2.3,13.2
1722816000,4.8,7,2.5,13
1722819600,5.2,7.5,5.7,12.5
1722823200,5.4,7.8,12.1,13
1722826800,4.9,7.7,10.9,15.5
1722830400,4.2,6.8,4.3,17.1
1722834000,3.2,4.9,1.8,18.4
1722837600,3,4.8,2.9,19.6
1722841200,2.7,4.3,3.6,21.1
1722844800,2.5,4.2,3.5,21.8
1722848400,2.2,3.9,3.1,22.3
1722852000,2.3,4.2,3.4,23.1
1722855600,2.3,4.3,2.6,23.5
1722859200,2.1,3.6,3.4,22.9
1722862800,2.4,4,2.6,22.1
1722866400,3.5,6.3,3.3,21.6
1722870000,3.8,7.2,5.4,20.8
1722873600,4.2,7.3,3.8,19.6
1722877200,6,10.6,4.3,18.4
1722880800,6,9.9,5.6,17.9
1722884400,5.7,8.2,5.8,17.1
1722888000,5.6,8.2,8.8,16.1
1722891600,6.4,8.8,7.3,15.4
1722895200,6.8,8.7,7,14.9
1722898800,6.3,8.5,8.3,14.4
1722902400,6,8,8.7,14.4
1722906000,6.1,7.9,9.1,14.4
1722909600,7.5,10.5,16,14.9
1722913200,7.1,13.5,18.2,18.8
1722916800,5.8,15.2,15,20.4
1722920400,4.4,9.8,11.6,21.4
1722924000,3.9,7.4,11.7,22.1
1722927600,4,7.7,8.9,22.6
1722931200,3.6,6.4,6.9,23.4
1722934800,3.9,6.4,8.2,23.2
1722938400,3.9,7.6,9.1,23.6
1722942000,3.6,6.8,7,24
1722945600,3.5,5.9,6.1,23.4
1722949200,3.9,5.8,4.1,22.7
1722952800,3.7,5.9,4.9,22.5
1722956400,3.9,7.2,7.4,21.9
1722960000,4.2,6.2,9.9,20.6
1722963600,4.7,6.9,8.7,19.3
1722967200,5.3,7.6,12.9,18.9
1722970800,4.6,6,7.5,19.1
1722974400,4.6,5.5,6.1,19.3
1722978000,3.8,4.6,0,19.3
1722981600,3.9,4.5,0,19.2
1722985200,4.8,5.7,4,19.3
1722988800,6,7,8.5,18.9
1722992400,7.4,9.3,7.5,18.8
1722996000,8.5,11.1,18.3,19.3
1722999600,7.2,10.6,9.5,20.8
1723003200,6.6,9.4,7.7,21.8
1723006800,6.8,10.6,6.7,22.2
1723010400,6.4,10,6.2,23.1
1723014000,6,10.2,7.3,24.2
1723017600,5.9,10.9,7.9,24.7
1723021200,6,14.2,7.7,25.5
1723024800,5.8,13.6,6.9,25.2
1723028400,5.5,14.3,6.2,24.9
1723032000,6.2,13.5,7.1,24.2
1723035600,4.9,8.7,6.1,23.7
1723039200,5.5,10,7.6,23.5
1723042800,5.8,9,9.6,23
1723046400,6.6,10.8,11,22.4
1723050000,6.8,10.4,13,22.1
1723053600,8.2,10.9,6.9,21.5
1723057200,8.8,10.1,2.1,19.8
1723060800,8.1,9.1,3.4,19
1723064400,8.7,9.5,3.3,18.9
1723068000,9.9,10.9,3.1,18.8
1723071600,8.3,9.4,3.8,18.4
1723075200,6.1,7.6,2.5,17.8
1723078800,6.8,9.8,2.2,17.5
1723082400,5.4,7.8,3.3,16.7
1723086000,6.7,10,6.5,17.1
1723089600,7.4,11,4.2,18.1
1723093200,4.5,6.5,2.9,19
1723096800,4.1,6.5,3.3,20.8
1723100400,3.7,6.2,3.1,21.7
1723104000,3.7,6.7,3.8,22.3
1723107600,3.9,7,5.1,21.2
1723111200,3.8,6.4,5.4,22.2
1723114800,3.8,7.1,5.4,22.9
1723118400,4,7.1,9,22.7
1723122000,4,5.4,6.4,19.6
1723125600,3.7,5.5,6.5,21.2
1723129200,3.9,6.8,4.8,21.8
1723132800,4.8,7.9,4.3,20.6
1723136400,5,8,5.1,19.3
1723140000,5.9,9.5,13.4,17.9
1723143600,6.4,10.2,8.4,17
1723147200,6.8,11.1,6.8,16.5
1723150800,7,10.7,4.9,16
1723154400,7.4,11.8,4.8,15.7
1723158000,8.1,12.8,7.8,15.8
1723161600,6.7,10.8,9.4,16.7
1723165200,5.2,8.2,3.3,18.1
1723168800,5,8.4,9.3,19.2
1723172400,4.9,7,7.5,19.4
1723176000,6,7.9,5.5,19
1723179600,6.9,8.7,6.2,19.8
1723183200,8.7,11.1,4.3,20
1723186800,8.5,11.1,4.7,19.2
1723190400,6.2,7.1,3.4,18.4
1723194000,5.1,5.8,3.4,18.3
1723197600,6.6,7.3,3.4,18.5
1723201200,7.1,7.8,3.4,19
1723204800,5.2,5.8,3.5,19.8
1723208400,3.4,4.3,2.5,21.3
1723212000,5,6.5,2,21.4
1723215600,4.8,6.8,1.8,21
1723219200,4.9,7.6,2.9,19.6
1723222800,4.3,7,2.1,18
1723226400,4.5,7.8,3,16.9
1723230000,4.3,6.8,1.9,16.3
1723233600,4.6,6.8,1.6,16
1723237200,4.6,6.8,0.8,15.8
1723240800,4.5,6.7,0.8,15.3
1723244400,4.5,7.3,0.8,14.8
1723248000,4.4,7.2,0.8,14.8
1723251600,4.2,6.9,0.8,14.6
1723255200,4.1,6.7,1.4,15.1
1723258800,4.2,6.6,2.6,15.9
1723262400,4.7,7.4,1.8,17.4
1723266000,4.6,6.9,1.1,19.1
1723269600,3.7,5.8,1.2,20.5
1723273200,3.4,5.5,2.1,21.3
1723276800,3.3,5.7,1.5,22.3
1723280400,3.5,6.1,2,22.6
1723284000,4.2,7.2,1.8,22.8
1723287600,4.6,7.5,1.8,23
1723291200,5.1,8,1.8,22.2
1723294800,4.8,7.7,1.9,22.8
1723298400,4.9,7.5,1.7,22.1
1723302000,5.4,7.8,1.9,21.5
1723305600,5.8,9,2.1,20.2
1723309200,5.7,8.5,2,19.1
1723312800,7.2,9.8,1.9,18.5
1723316400,8.3,10.8,1.4,17.7
1723320000,8.6,11.1,2,16.9
1723323600,8.2,10.1,1.8,16.6
1723327200,8.2,10.2,1.2,15.9
1723330800,8.4,10.3,1.1,15.3
1723334400,8.2,9.7,0.4,15.2
1723338000,8.3,9.9,0.9,15.3
1723341600,8.3,10.2,1.1,15.6
1723345200,8.4,10.4,1,16.6
1723348800,7.2,9.5,0.5,17.7
1723352400,4.6,6.5,0.5,18.7
1723356000,4.1,6.2,0.6,19.3
1723359600,3,5,0.7,20.1
1723363200,2.8,4.6,0.5,20.5
1723366800,2.6,4.2,0.2,21
1723370400,2.6,4.3,0.9,21.8
1723374000,2.4,4.2,1.2,21.7
1723377600,2.4,3.9,0.9,21.2
1723381200,2.3,3.7,1.5,21
1723384800,2.1,3.3,0.8,21.2
1723388400,2.4,3.7,1.2,20.2
1723392000,2.2,3.8,2.6,18.9
1723395600,2.6,4.5,4.9,17.5
1723399200,3,4.9,3.6,16.7
1723402800,3.3,4.7,3.2,16.2
1723406400,3.1,4.5,3.4,15.4
1723410000,3.7,5.6,3.8,14
1723413600,3,4.4,1.5,13.9
1723417200,2.9,4.4,0.5,13.7
1723420800,2.9,4.3,2.6,12.9
1723424400,3.5,5.3,5.7,12.2
1723428000,3.7,6,9.7,12.3
1723431600,4.9,9.4,8.9,13.9
1723435200,4.8,8.8,7,16.1
1723438800,4.5,7.9,3.8,17.9
1723442400,5.1,11.7,4.3,19.3
1723446000,3.6,6.6,4.7,20.6
1723449600,3.2,5.9,7.3,22.2
1723453200,2.9,5.4,6.2,23
1723456800,3,6.2,6.6,23.8
1723460400,3.5,7.4,6.2,23.7
1723464000,4.4,10.7,10.5,22.5
1723467600,3.8,8.1,12.4,22.5
1723471200,3.6,6.2,9.1,21.3
1723474800,3.8,6.2,7.3,20.6
1723478400,3.6,7.4,7,19.2
1723482000,4.1,8,8.2,17.6
1723485600,4.7,8.1,6.1,16.7
1723489200,6.5,9.3,14.5,15.5
1723492800,5.8,8.3,13.2,14.6
1723496400,5.5,8.5,15.8,14
1723500000,5.1,7.1,12.8,13.6
1723503600,4.8,7.5,11.4,13.5
1723507200,5.4,9.1,12,13.2
1723510800,7,17,21.9,13.7
1723514400,6.9,16.1,26,15.3
1723518000,5.1,11.5,20.2,17.5
1723521600,4.4,7.8,11.9,19.1
1723525200,4.5,9.2,9.4,20.4
1723528800,4.7,9.2,5.2,21.2
1723532400,4,8.5,5.8,21.8
1723536000,4.1,8.9,8.8,22.1
1723539600,3.4,8,5.3,22.2
1723543200,2.9,9.1,6.1,23.1
1723546800,2.4,7.8,4.2,23.9
1723550400,2.7,7.6,8.9,22.8
1723554000,3.2,7.6,6.4,22.1
1723557600,2.9,7.5,4.9,22.2
1723561200,3,7.5,4.7,21.3
1723564800,3.3,6.7,5,20.2
1723568400,3.1,5.6,5,19.5
1723572000,3,5.7,5.6,18.6
1723575600,2.6,3.7,3.4,18.3
1723579200,2.9,3.7,3.7,18.4
1723582800,2.9,3.7,2.2,18.5
1723586400,3,4.2,2.7,18.6
1723590000,3.2,4.6,2.8,18.5
1723593600,3.7,5.4,5.1,18.6
1723597200,4.5,6.6,8.4,18.6
1723600800,5.2,8,16.6,18.7
1723604400,5.1,9.4,10.4,19.7
1723608000,4.7,9.6,7,21.1
1723611600,4.3,9.3,5,22.2
1723615200,4.2,10.3,8.1,23.3
1723618800,4.2,10.9,10.5,24.9
1723622400,4.1,10.7,9.5,26
1723626000,4.1,11.6,8.8,27.1
1723629600,4.6,13.8,7.5,27.1
1723633200,5.7,15.6,7.9,26.4
1723636800,5.5,13,9.3,25.7
1723640400,5.2,12.8,9.5,26
1723644000,4.9,12.4,7.9,25.7
1723647600,4.5,11.6,8.5,24.8
1723651200,4.2,10.6,16.9,23.9
1723654800,4.9,11.3,11.2,23.2
1723658400,4.5,10.2,6.9,21.9
1723662000,4.5,9.7,8.1,21.2
1723665600,4.8,8.9,7,20.7
1723669200,5.2,11.1,5.3,20.6
1723672800,5,8.3,6.1,20.2
